episode,total_reward,avg_reward_per_drone,avg_pdr,avg_delay_ms,avg_hop,avg_trust,avg_disconnect,avg_detection
901,46.0396,15.3465,0.7333,30.9268,1.0000,0.6951,0.0000,0.6667
619,340.5665,113.5222,0.2701,49.8448,1.0148,0.6713,0.0222,0.7278
902,96.4154,32.1385,0.7333,35.7390,1.0000,0.6048,0.0000,0.8000
620,254.6229,84.8743,0.2190,66.8042,1.0222,0.6453,0.0778,0.6389
903,83.9801,27.9934,0.7300,38.1906,1.0037,0.5855,0.0056,0.8000
621,309.8025,103.2675,0.2770,52.7733,1.0259,0.6711,0.0389,0.7167
904,91.8620,30.6207,0.7333,31.9797,1.0000,0.6724,0.0000,0.6722
622,275.9090,91.9697,0.2460,83.2900,1.0815,0.6399,0.1556,0.6778
905,61.8731,20.6244,0.7333,32.0319,1.0000,0.6730,0.0000,0.6778
623,270.2397,90.0799,0.2787,58.3769,1.0444,0.6648,0.0667,0.7111
906,114.0271,38.0090,0.7333,30.7527,1.0000,0.6957,0.0000,0.6667
624,305.6936,101.8979,0.2808,52.2043,1.0259,0.6733,0.0389,0.7222
907,81.2441,27.0814,0.7333,38.9286,1.0000,0.5498,0.0000,0.8944
625,324.2030,108.0677,0.2633,56.8145,1.0407,0.6597,0.0611,0.7500
908,20.3836,6.7945,0.7333,28.7118,1.0000,0.7359,0.0000,0.6667
626,284.5782,94.8594,0.2569,61.0962,1.0519,0.6534,0.0778,0.6944
909,7.9677,2.6559,0.7333,27.5793,1.0000,0.7435,0.0000,0.6667
627,315.1919,105.0640,0.2570,46.5844,1.0074,0.6672,0.0111,0.6667
910,74.3040,24.7680,0.7333,40.7459,1.0000,0.5202,0.0000,0.9167
628,302.2106,100.7369,0.2858,46.9184,1.0185,0.6748,0.0278,0.6778
911,9.6722,3.2241,0.7333,35.0227,1.0000,0.6202,0.0000,0.8667
629,311.1970,103.7323,0.2285,48.0481,1.0074,0.6566,0.0111,0.6444
912,-29.3230,-9.7743,0.7233,40.8525,1.0111,0.5879,0.0167,0.7944
630,337.2736,112.4245,0.2559,44.0177,1.0000,0.6681,0.0000,0.6667
913,73.2013,24.4004,0.7333,37.4789,1.0000,0.5731,0.0000,0.7944
631,304.6484,101.5495,0.2457,57.8618,1.0370,0.6541,0.0556,0.6889
914,67.8550,22.6183,0.7267,43.7512,1.0074,0.5130,0.0111,0.9000
632,313.8966,104.6322,0.2604,47.9373,1.0111,0.6688,0.0167,0.6722
915,90.5058,30.1686,0.7333,37.5199,1.0000,0.5804,0.0000,0.8611
633,348.8120,116.2707,0.2822,41.5739,1.0000,0.6791,0.0000,0.6667
916,17.2684,5.7561,0.7167,40.8439,1.0185,0.6300,0.0278,0.7667
634,331.1144,110.3715,0.2616,43.8505,1.0000,0.6693,0.0000,0.6667
917,78.7370,26.2457,0.7333,37.7529,1.0000,0.5712,0.0000,0.8000
635,365.9617,121.9872,0.3039,54.7073,1.0370,0.6804,0.0556,0.7611
918,89.7270,29.9090,0.7333,35.4129,1.0000,0.6118,0.0000,0.7778
636,277.6489,92.5496,0.2555,78.9825,1.0963,0.6419,0.1444,0.7333
919,54.7781,18.2594,0.7333,41.5000,1.0000,0.5076,0.0000,0.8889
637,323.0832,107.6944,0.2658,56.9437,1.0370,0.6623,0.0556,0.6889
920,56.0047,18.6682,0.7333,41.3587,1.0000,0.5037,0.0000,0.9222
638,310.8518,103.6173,0.2896,50.9628,1.0259,0.6759,0.0389,0.6944
921,40.8402,13.6134,0.6500,72.8586,1.0333,0.5043,0.1389,0.6889
639,274.7987,91.5996,0.2990,52.1713,1.0259,0.6807,0.0389,0.7556
922,-5.7206,-1.9069,0.6967,55.1756,1.0407,0.5096,0.0611,0.7556
640,239.7741,79.9247,0.2672,94.2440,1.1148,0.6344,0.2056,0.6722
923,80.0033,26.6678,0.7333,39.3700,1.0000,0.5452,0.0000,0.9111
641,299.5349,99.8450,0.2347,53.5816,1.0185,0.6552,0.0278,0.6722
924,106.1111,35.3704,0.7333,34.0257,1.0000,0.6346,0.0000,0.8222
642,348.8917,116.2972,0.3181,39.9879,1.0000,0.6941,0.0000,0.6667
925,81.0195,27.0065,0.7333,35.3104,1.0000,0.6206,0.0000,0.7556
643,212.4757,70.8252,0.2237,94.9335,1.0630,0.6168,0.2056,0.6500
926,36.0961,12.0320,0.6367,81.6893,1.1074,0.4556,0.1611,0.7722
644,376.8962,125.6321,0.3204,38.2751,1.0000,0.6966,0.0000,0.6667
927,52.2100,17.4033,0.7333,38.2896,1.0000,0.5637,0.0000,0.8444
645,262.8572,87.6191,0.2639,101.9549,1.0852,0.6323,0.2389,0.6500
928,14.9918,4.9973,0.7100,52.1644,1.0185,0.4692,0.0389,0.9222
646,360.3331,120.1110,0.2624,55.6333,1.0222,0.6648,0.0333,0.8389
929,95.0404,31.6801,0.7333,33.7275,1.0000,0.6460,0.0000,0.8111
647,335.6756,111.8919,0.2514,48.0336,1.0074,0.6643,0.0111,0.6722
930,-54.9673,-18.3224,0.7333,27.9628,1.0000,0.7452,0.0000,0.6833
648,369.8756,123.2919,0.3079,38.8222,1.0000,0.6901,0.0000,0.6667
931,83.9881,27.9960,0.7333,36.7262,1.0000,0.5944,0.0000,0.7944
649,315.5941,105.1980,0.2355,49.1207,1.0111,0.6568,0.0167,0.6333
932,44.4104,14.8035,0.7200,44.7116,1.0148,0.5330,0.0222,0.8611
650,312.2444,104.0815,0.2598,60.8765,1.0481,0.6576,0.0722,0.6944
933,-0.2582,-0.0861,0.7200,49.2989,1.0148,0.4621,0.0222,0.8556
651,336.4762,112.1587,0.2757,40.7994,1.0000,0.6767,0.0000,0.6667
934,81.0371,27.0124,0.7333,36.0725,1.0000,0.5987,0.0000,0.8667
652,310.9945,103.6648,0.2528,54.8674,1.0259,0.6613,0.0389,0.6944
935,38.5189,12.8396,0.7333,34.8287,1.0000,0.6186,0.0000,0.7889
653,275.9945,91.9982,0.2690,48.1098,1.0185,0.6692,0.0278,0.6722
936,47.7527,15.9176,0.7333,30.9898,1.0000,0.6927,0.0000,0.6667
654,348.5262,116.1754,0.2785,42.2111,1.0000,0.6775,0.0000,0.6667
937,77.8150,25.9383,0.7333,37.8206,1.0000,0.5716,0.0000,0.8167
655,301.3622,100.4541,0.2388,56.1857,1.0296,0.6530,0.0444,0.6778
938,8.5476,2.8492,0.7333,36.4858,1.0000,0.5907,0.0000,0.8333
656,341.2647,113.7549,0.2665,46.1348,1.0074,0.6703,0.0111,0.6667
939,110.2216,36.7405,0.7333,33.9631,1.0000,0.6325,0.0000,0.8389
657,327.7729,109.2576,0.2604,48.9197,1.0111,0.6673,0.0167,0.6722
940,46.9281,15.6427,0.6867,58.6483,1.0519,0.5103,0.0778,0.7778
658,324.4828,108.1609,0.2731,49.1940,1.0148,0.6727,0.0222,0.6944
941,55.0732,18.3577,0.6800,60.5779,1.0593,0.5217,0.0889,0.7333
659,301.9921,100.6640,0.2396,57.8756,1.0333,0.6542,0.0500,0.6778
942,38.1180,12.7060,0.7333,38.3158,1.0000,0.5642,0.0000,0.8833
660,342.1151,114.0384,0.2566,48.6523,1.0111,0.6652,0.0167,0.7278
943,101.6647,33.8882,0.7333,31.3735,1.0000,0.6869,0.0000,0.6667
661,309.2540,103.0847,0.2344,48.3790,1.0074,0.6577,0.0111,0.6444
944,53.0100,17.6700,0.7133,49.1435,1.0222,0.5091,0.0333,0.8833
662,267.8568,89.2856,0.2203,73.8448,1.0704,0.6341,0.1056,0.6833
945,52.6689,17.5563,0.6633,64.4115,1.0185,0.5629,0.1167,0.6889
663,344.4986,114.8329,0.2785,42.3287,1.0000,0.6790,0.0000,0.6667
946,85.7000,28.5667,0.7333,35.7367,1.0000,0.6046,0.0000,0.7833
664,339.9834,113.3278,0.2484,45.9718,1.0000,0.6652,0.0000,0.7722
947,81.7972,27.2657,0.7333,33.6419,1.0000,0.6458,0.0000,0.7333
665,355.4808,118.4936,0.2905,40.6307,1.0000,0.6824,0.0000,0.6667
948,78.9022,26.3007,0.7333,34.8881,1.0000,0.6232,0.0000,0.6778
666,365.1210,121.7070,0.2826,47.5255,1.0111,0.6772,0.0167,0.7778
949,95.8706,31.9569,0.7333,36.3449,1.0000,0.5964,0.0000,0.8444
667,347.0485,115.6828,0.2789,42.3266,1.0000,0.6785,0.0000,0.6667
950,113.8160,37.9387,0.7333,32.8107,1.0000,0.6600,0.0000,0.7500
668,349.9131,116.6377,0.2748,43.6698,1.0000,0.6769,0.0000,0.7000
951,66.1001,22.0334,0.7333,37.6690,1.0000,0.5774,0.0000,0.7833
669,325.8893,108.6298,0.2822,41.3832,1.0000,0.6806,0.0000,0.6667
952,70.6213,23.5404,0.7333,35.7039,1.0000,0.6045,0.0000,0.8111
670,328.9437,109.6479,0.2678,59.8381,1.0185,0.6635,0.0611,0.7500
953,70.8021,23.6007,0.7333,39.0812,1.0000,0.5558,0.0000,0.8333
671,325.1229,108.3743,0.2749,54.9820,1.0333,0.6676,0.0500,0.7111
954,97.5361,32.5120,0.7333,34.8641,1.0000,0.6217,0.0000,0.8333
672,373.6964,124.5655,0.2992,39.7612,1.0000,0.6872,0.0000,0.6667
955,78.5697,26.1899,0.7333,36.0900,1.0000,0.5986,0.0000,0.7500
673,348.0360,116.0120,0.2640,40.2178,1.0000,0.6709,0.0000,0.6667
956,50.5085,16.8362,0.6967,56.9742,1.0407,0.4846,0.0611,0.8778
674,344.1787,114.7262,0.2708,43.5148,1.0000,0.6746,0.0000,0.6667
957,79.2896,26.4299,0.7333,40.2029,1.0000,0.5289,0.0000,0.9500
675,360.1205,120.0402,0.2925,38.7541,1.0000,0.6844,0.0000,0.6667
958,77.9041,25.9680,0.7333,39.1807,1.0000,0.5494,0.0000,0.8944
676,348.5380,116.1793,0.2857,43.9897,1.0148,0.6810,0.0222,0.6667
959,63.4559,21.1520,0.7333,30.4108,1.0000,0.6983,0.0000,0.6667
677,360.6539,120.2180,0.2907,41.2652,1.0000,0.6835,0.0000,0.6667
960,110.3551,36.7850,0.7333,32.6015,1.0000,0.6634,0.0000,0.7222
678,331.9630,110.6543,0.3281,41.9286,1.0148,0.7000,0.0222,0.6778
961,76.3074,25.4358,0.7333,39.8102,1.0000,0.5357,0.0000,0.9000
679,395.7558,131.9186,0.3331,35.6277,1.0000,0.7018,0.0000,0.6667
962,14.3140,4.7713,0.7333,31.7113,1.0000,0.6726,0.0000,0.6944
680,344.1740,114.7247,0.3179,36.2699,1.0000,0.6957,0.0000,0.6667
963,42.4784,14.1595,0.7267,42.1516,1.0074,0.5350,0.0111,0.8444
681,350.7752,116.9251,0.2820,40.2349,1.0000,0.6792,0.0000,0.6667
964,66.8766,22.2922,0.7333,37.8162,1.0000,0.5703,0.0000,0.7944
682,362.3200,120.7733,0.2991,38.9458,1.0000,0.6860,0.0000,0.6667
965,86.5011,28.8337,0.7200,43.0401,1.0148,0.5746,0.0222,0.8111
683,348.4765,116.1588,0.3057,36.8243,1.0000,0.6898,0.0000,0.6667
966,48.7040,16.2347,0.6633,68.7082,1.0778,0.4936,0.1167,0.7667
684,303.8053,101.2684,0.2857,41.2928,1.0000,0.6806,0.0000,0.6667
967,48.3042,16.1014,0.7056,49.3635,1.0185,0.4878,0.0278,0.7500
968,67.2520,22.4173,0.7333,38.5077,1.0000,0.5541,0.0000,0.8500
685,361.4308,120.4769,0.3276,34.8710,1.0000,0.6984,0.0000,0.6667
969,80.5294,26.8431,0.7333,35.7888,1.0000,0.6107,0.0000,0.7222
686,365.0784,121.6928,0.3310,35.0253,1.0000,0.7011,0.0000,0.6667
970,50.8383,16.9461,0.7267,41.0608,1.0074,0.5686,0.0111,0.7833
687,368.2222,122.7407,0.2978,41.1230,1.0037,0.6870,0.0056,0.7056
971,85.9129,28.6376,0.7333,37.4485,1.0000,0.5772,0.0000,0.8111
688,338.9602,112.9867,0.2900,39.2817,1.0000,0.6836,0.0000,0.6667
972,79.2373,26.4124,0.7333,33.0891,1.0000,0.6560,0.0000,0.7444
689,358.1172,119.3724,0.3016,50.4250,1.0296,0.6812,0.0444,0.7222
973,20.5011,6.8337,0.7333,31.2865,1.0000,0.6954,0.0000,0.7167
690,386.3133,128.7711,0.3266,38.3493,1.0000,0.6983,0.0000,0.6667
974,59.7871,19.9290,0.7333,39.2615,1.0000,0.5394,0.0000,0.9167
691,387.1453,129.0484,0.3186,38.4500,1.0000,0.6952,0.0000,0.6667
975,88.1265,29.3755,0.7333,32.0492,1.0000,0.6736,0.0000,0.6944
692,325.8361,108.6120,0.3117,71.3358,1.0259,0.6732,0.1389,0.6333
976,72.5057,24.1686,0.7333,39.2781,1.0000,0.5451,0.0000,0.8333
693,387.0876,129.0292,0.3234,43.0198,1.0111,0.6951,0.0167,0.7389
977,84.4144,28.1381,0.7333,38.6266,1.0000,0.5555,0.0000,0.8944
694,369.5533,123.1844,0.3135,50.4084,1.0259,0.6878,0.0389,0.7389
978,96.4849,32.1616,0.7333,32.3022,1.0000,0.6650,0.0000,0.6778
695,369.0444,123.0148,0.3082,45.7166,1.0222,0.6908,0.0333,0.6667
696,378.6708,126.2236,0.3203,38.9057,1.0000,0.6971,0.0000,0.7667
979,52.0677,17.3559,0.7333,36.4906,1.0000,0.5981,0.0000,0.8778
697,358.2056,119.4019,0.2824,40.2060,1.0000,0.6805,0.0000,0.6667
980,93.0211,31.0070,0.7333,35.7181,1.0000,0.6088,0.0000,0.8000
698,383.3311,127.7770,0.3101,36.9282,1.0000,0.6921,0.0000,0.6667
981,20.7966,6.9322,0.7333,38.6207,1.0000,0.5565,0.0000,0.8889
699,385.8666,128.6222,0.3102,42.5215,1.0074,0.6919,0.0111,0.7333
982,-122.8137,-40.9379,0.7333,35.9414,1.0000,0.6039,0.0000,0.9111
700,357.6749,119.2250,0.3015,39.1901,1.0000,0.6878,0.0000,0.6667
983,65.0430,21.6810,0.7333,36.0081,1.0000,0.6084,0.0000,0.8222
701,357.4055,119.1352,0.2757,50.7590,1.0148,0.6728,0.0222,0.7889
984,-3.1815,-1.0605,0.6667,69.1029,1.0741,0.4585,0.1111,0.7667
702,375.8864,125.2955,0.3099,37.4800,1.0000,0.6919,0.0000,0.6667
985,110.4723,36.8241,0.7333,35.7935,1.0000,0.6124,0.0000,0.8778
703,381.8723,127.2908,0.3178,38.8692,1.0000,0.6948,0.0000,0.6667
986,75.8915,25.2972,0.7333,35.6533,1.0000,0.6092,0.0000,0.8611
704,363.6434,121.2145,0.3259,36.4737,1.0000,0.6997,0.0000,0.6667
987,71.6205,23.8735,0.7000,52.7016,1.0370,0.5335,0.0556,0.8278
705,385.2756,128.4252,0.3160,35.1789,1.0000,0.6945,0.0000,0.6667
988,93.8783,31.2928,0.7333,32.0229,1.0000,0.6781,0.0000,0.6833
706,322.1328,107.3776,0.2593,51.1352,1.0222,0.6640,0.0333,0.6778
989,82.2922,27.4307,0.7333,38.1692,1.0000,0.5657,0.0000,0.8611
707,300.7776,100.2592,0.2528,55.7425,1.0296,0.6587,0.0444,0.6833
990,43.4485,14.4828,0.7333,34.1881,1.0000,0.6325,0.0000,0.7389
708,348.3966,116.1322,0.2758,41.8926,1.0000,0.6772,0.0000,0.6667
991,65.3235,21.7745,0.7333,39.1054,1.0000,0.5421,0.0000,0.8056
709,370.0404,123.3468,0.3062,37.6393,1.0000,0.6899,0.0000,0.6667
992,-16.9737,-5.6579,0.7333,39.1420,1.0000,0.5458,0.0000,0.9167
710,349.8102,116.6034,0.3115,47.2620,1.0222,0.6890,0.0333,0.7056
993,-2.8787,-0.9596,0.6800,65.0845,1.0296,0.4514,0.0889,0.8111
711,341.1844,113.7281,0.2660,41.7088,1.0000,0.6734,0.0000,0.6667
994,-81.0531,-27.0177,0.7333,29.6416,1.0000,0.7168,0.0000,0.6667
995,79.0059,26.3353,0.7333,38.2487,1.0000,0.5614,0.0000,0.8444
712,379.7709,126.5903,0.3448,34.4082,1.0000,0.7068,0.0000,0.6667
996,65.2240,21.7413,0.7333,41.8159,1.0000,0.4976,0.0000,0.9222
713,340.3526,113.4509,0.2657,53.5754,1.0296,0.6693,0.0444,0.7333
714,330.4737,110.1579,0.3010,54.5589,1.0370,0.6767,0.0556,0.7222
997,38.9161,12.9720,0.6867,59.0956,1.0519,0.5080,0.0778,0.7500
715,350.0238,116.6746,0.3048,37.1587,1.0000,0.6889,0.0000,0.6667
998,67.0429,22.3476,0.7233,44.3693,1.0111,0.5192,0.0167,0.9111
716,304.4879,101.4960,0.2780,74.5661,1.0296,0.6627,0.1444,0.6278
999,30.6504,10.2168,0.7056,49.0952,1.0185,0.4916,0.0278,0.7056
717,305.4780,101.8260,0.3360,33.1755,1.0000,0.7038,0.0000,0.6667
1000,81.7291,27.2430,0.7333,37.4323,1.0000,0.5813,0.0000,0.7833
718,369.1153,123.0384,0.3189,35.7334,1.0000,0.6968,0.0000,0.6667
719,371.5476,123.8492,0.3012,36.7294,1.0000,0.6869,0.0000,0.6667
720,390.3341,130.1114,0.3214,35.8067,1.0000,0.6959,0.0000,0.6667
721,356.9361,118.9787,0.2790,41.5406,1.0000,0.6792,0.0000,0.6667
722,353.6027,117.8676,0.3011,39.4798,1.0000,0.6876,0.0000,0.6667
723,370.6735,123.5578,0.3017,37.3155,1.0000,0.6888,0.0000,0.6667
724,363.2647,121.0882,0.2908,41.5835,1.0000,0.6845,0.0000,0.6667
725,332.3902,110.7967,0.2746,56.1990,1.0444,0.6700,0.0667,0.6667
726,322.1485,107.3828,0.2906,41.7170,1.0000,0.6837,0.0000,0.6944
727,367.9722,122.6574,0.3064,36.5725,1.0000,0.6895,0.0000,0.6667
728,325.4229,108.4743,0.2728,58.3797,1.0481,0.6632,0.0722,0.6889
729,361.4561,120.4854,0.2856,41.7147,1.0037,0.6813,0.0056,0.6722
730,361.8544,120.6181,0.2925,41.2311,1.0000,0.6842,0.0000,0.6667
731,363.7052,121.2351,0.2968,41.9745,1.0074,0.6864,0.0111,0.6722
732,359.8994,119.9665,0.3215,42.5134,1.0111,0.6939,0.0167,0.7222
733,303.2169,101.0723,0.2450,62.3585,1.0481,0.6525,0.0722,0.6722
734,392.3222,130.7741,0.3276,35.8114,1.0000,0.6995,0.0000,0.6667
735,384.9094,128.3031,0.3164,36.9322,1.0000,0.6947,0.0000,0.6667
736,380.3943,126.7981,0.3279,37.9609,1.0000,0.6987,0.0000,0.6667
737,381.1428,127.0476,0.3151,36.7908,1.0000,0.6948,0.0000,0.6667
738,386.9042,128.9681,0.3457,35.2758,1.0000,0.7063,0.0000,0.6667
739,379.3364,126.4455,0.3134,38.2546,1.0000,0.6937,0.0000,0.6667
740,364.9747,121.6582,0.2962,40.5633,1.0037,0.6853,0.0056,0.6722
741,348.4340,116.1447,0.2793,47.4074,1.0185,0.6751,0.0278,0.6889
742,372.4507,124.1502,0.3062,38.5390,1.0000,0.6889,0.0000,0.6667
1,689.4097,68.9410,0.3920,30.7395,1.0003,0.6327,0.0004,0.8600
2,207.4586,20.7459,0.4102,27.9495,1.0000,0.6430,0.0000,0.7500
3,666.8876,66.6888,0.3731,32.3553,1.0000,0.6214,0.0000,0.8283
4,489.8891,48.9889,0.3604,42.7972,1.0300,0.6038,0.0333,0.9050
5,219.4426,21.9443,0.3823,31.8651,1.0000,0.6279,0.0000,0.8567
6,724.2260,72.4226,0.3855,32.1635,1.0000,0.6282,0.0000,0.9133
7,628.1935,62.8193,0.3662,34.7613,1.0023,0.6153,0.0026,0.9200
8,668.0667,66.8067,0.3697,35.4115,1.0083,0.6179,0.0093,0.8967
9,-3945.7818,-394.5782,0.2467,121.3633,1.0707,0.5006,0.3319,0.6000
10,-24845.3434,-2484.5343,0.1130,223.5185,1.0379,0.3072,0.7156,0.3850
11,-26685.8205,-2668.5820,0.1148,222.4814,1.0545,0.3057,0.7122,0.3950
12,-31289.3019,-3128.9302,0.1900,189.5760,1.0321,0.3538,0.5959,0.4000
13,-21894.2908,-2189.4291,0.1368,212.6518,1.0478,0.3276,0.6767,0.3967
14,-22242.1614,-2224.2161,0.0960,226.3435,1.0491,0.3025,0.7230,0.3850
15,-29102.2786,-2910.2279,0.1109,227.8320,1.0422,0.3053,0.7319,0.3883
16,-31161.7092,-3116.1709,0.0840,234.8876,1.0471,0.2927,0.7552,0.3867
17,-29112.5497,-2911.2550,0.0902,234.1265,1.0505,0.2909,0.7522,0.3833
18,-34636.6831,-3463.6683,0.1113,220.4864,1.0438,0.3066,0.7037,0.3817
19,-26648.5695,-2664.8569,0.1029,225.5655,1.0686,0.3028,0.7215,0.3817
20,-27540.6156,-2754.0616,0.1295,213.7773,1.0280,0.3172,0.6815,0.3833
21,-25684.3654,-2568.4365,0.1020,226.3350,1.0431,0.3001,0.7241,0.3800
22,-25282.8381,-2528.2838,0.0965,230.1835,1.0642,0.2968,0.7374,0.3867
23,-25595.6942,-2559.5694,0.0969,230.6092,1.0698,0.2965,0.7378,0.3800
24,-22794.1576,-2279.4158,0.1020,229.4236,1.1311,0.3032,0.7341,0.3917
25,-21871.8642,-2187.1864,0.0881,229.6617,1.1046,0.2987,0.7330,0.3850
26,-23947.0165,-2394.7016,0.0988,229.9588,1.0798,0.2981,0.7363,0.3817
27,-26063.1836,-2606.3184,0.0969,229.3155,1.0725,0.2960,0.7348,0.3800
28,-24536.4622,-2453.6462,0.0953,227.0732,1.0901,0.2981,0.7256,0.3817
29,-22586.4372,-2258.6437,0.1099,223.5963,1.0558,0.3074,0.7148,0.3950
30,-20237.1638,-2023.7164,0.1014,228.1204,1.0995,0.3009,0.7285,0.3850
31,-20072.0953,-2007.2095,0.0927,227.6487,1.1255,0.3029,0.7241,0.3917
32,-18250.4908,-1825.0491,0.1040,222.4313,1.1057,0.3133,0.7067,0.3950
33,-17439.2340,-1743.9234,0.1193,221.1410,1.1597,0.3146,0.7041,0.3950
34,-18639.6723,-1863.9672,0.0999,224.7414,1.0712,0.3106,0.7163,0.3933
35,-17154.0903,-1715.4090,0.0998,224.5507,1.1025,0.3074,0.7152,0.3917
36,-18572.6620,-1857.2662,0.1031,215.9420,1.1274,0.3190,0.6811,0.3917
37,-15519.7466,-1551.9747,0.1420,209.1075,1.1422,0.3381,0.6593,0.4283
38,-18632.5954,-1863.2595,0.1300,205.3875,1.0855,0.3347,0.6444,0.4017
39,-19431.6657,-1943.1666,0.1291,203.5015,1.0772,0.3371,0.6378,0.3883
40,-18005.0665,-1800.5067,0.1189,209.6632,1.1258,0.3312,0.6600,0.4050
41,-22203.8467,-2220.3847,0.1022,222.1832,1.0623,0.3087,0.7067,0.3833
42,-20853.6894,-2085.3689,0.1022,224.5512,1.1272,0.3061,0.7141,0.3800
43,-22010.2518,-2201.0252,0.1050,218.6987,1.0859,0.3171,0.6933,0.3883
44,-21848.3420,-2184.8342,0.1065,221.6940,1.0748,0.3123,0.7052,0.3883
45,-22782.0606,-2278.2061,0.1065,220.4510,1.0583,0.3112,0.7011,0.3917
46,-21678.2994,-2167.8299,0.1068,220.0154,1.0487,0.3115,0.7000,0.3883
47,-20050.2952,-2005.0295,0.1045,219.0679,1.0641,0.3144,0.6959,0.3967
48,-16730.7593,-1673.0759,0.1062,219.9124,1.0769,0.3184,0.6978,0.3933
49,-19771.0346,-1977.1035,0.1042,221.2942,1.0898,0.3112,0.7019,0.3950
50,-19154.4632,-1915.4463,0.1175,217.3537,1.0541,0.3175,0.6893,0.3900
51,-19421.0645,-1942.1065,0.1146,219.9735,1.1083,0.3155,0.6993,0.3967
52,-18435.6958,-1843.5696,0.1057,220.1732,1.1267,0.3150,0.6978,0.3950
53,-18986.5438,-1898.6544,0.1084,219.9591,1.0760,0.3134,0.6974,0.3950
54,-17861.7874,-1786.1787,0.1041,222.8352,1.0855,0.3123,0.7085,0.3967
55,-21783.3366,-2178.3337,0.1056,223.6566,1.0351,0.3138,0.7141,0.3967
56,-23354.1294,-2335.4129,0.1013,229.5882,1.0454,0.3005,0.7348,0.3867
57,-16248.6888,-1624.8689,0.1109,225.0943,1.0942,0.3095,0.7185,0.3950
58,-19173.1361,-1917.3136,0.1080,224.5931,1.0431,0.3070,0.7163,0.3883
59,-19175.7963,-1917.5796,0.1115,221.5904,1.0637,0.3136,0.7052,0.3983
60,-13928.2219,-1392.8222,0.1057,220.7817,1.1034,0.3123,0.7011,0.3883
61,-14510.2476,-1451.0248,0.0987,216.8226,1.1679,0.3141,0.6822,0.3883
62,-17667.9563,-1766.7956,0.0872,229.6368,1.0707,0.2969,0.7315,0.3867
63,-18795.5103,-1879.5510,0.0980,227.3896,1.1088,0.3038,0.7244,0.3917
64,-17024.3222,-1702.4322,0.0927,226.1998,1.1341,0.3051,0.7193,0.3883
65,-16773.5601,-1677.3560,0.0883,230.7883,1.0738,0.2971,0.7359,0.3867
66,-17021.4297,-1702.1430,0.0891,230.5583,1.0973,0.2984,0.7359,0.3833
67,-15757.6033,-1575.7603,0.1031,223.3084,1.1461,0.3113,0.7093,0.3950
68,-15698.7417,-1569.8742,0.0979,227.4301,1.1025,0.3022,0.7244,0.3883
69,-15494.2515,-1549.4252,0.0909,222.2837,1.1024,0.3055,0.7026,0.3850
70,-16354.3744,-1635.4374,0.1106,217.0115,1.0869,0.3140,0.6848,0.3917
71,-17450.1506,-1745.0151,0.1322,203.8607,1.1132,0.3331,0.6381,0.3983
72,-16344.0397,-1634.4040,0.1359,210.5627,1.1158,0.3266,0.6644,0.4083
73,-16520.6877,-1652.0688,0.1211,212.1414,1.1064,0.3213,0.6685,0.3983
74,-17027.3771,-1702.7377,0.1384,210.0003,1.0760,0.3274,0.6637,0.4050
75,-17224.7988,-1722.4799,0.1239,210.6321,1.1011,0.3214,0.6641,0.4000
76,-16138.7034,-1613.8703,0.1103,211.2306,1.0788,0.3164,0.6626,0.3817
77,-16889.4260,-1688.9426,0.1130,214.4423,1.0529,0.3150,0.6781,0.3950
78,-17756.8099,-1775.6810,0.1189,213.4962,1.0817,0.3197,0.6759,0.3983
79,-16772.1489,-1677.2149,0.1061,219.1859,1.0595,0.3087,0.6956,0.3900
80,-15115.5944,-1511.5594,0.1190,211.7487,1.1188,0.3234,0.6674,0.4033
81,-14966.0226,-1496.6023,0.1096,214.0748,1.1226,0.3233,0.6756,0.4050
82,-14296.5039,-1429.6504,0.1016,219.6181,1.1486,0.3103,0.6944,0.3900
83,-14671.4137,-1467.1414,0.1184,212.7998,1.1284,0.3237,0.6719,0.4017
84,-15377.4091,-1537.7409,0.1354,211.8910,1.1071,0.3251,0.6711,0.4033
85,-15562.8394,-1556.2839,0.1082,217.7113,1.1057,0.3143,0.6893,0.3933
86,-15325.2265,-1532.5227,0.1106,214.1091,1.1420,0.3209,0.6752,0.4033
87,-15731.0198,-1573.1020,0.0989,219.5281,1.1003,0.3108,0.6948,0.3883
88,-15748.6474,-1574.8647,0.1092,219.8991,1.0998,0.3138,0.6981,0.4000
89,-15860.6438,-1586.0644,0.1108,219.4195,1.1200,0.3113,0.6963,0.3933
90,-15452.3271,-1545.2327,0.1156,217.3835,1.1060,0.3174,0.6896,0.3933
91,-15391.3646,-1539.1365,0.1242,216.6120,1.1670,0.3184,0.6878,0.3967
92,-14901.5462,-1490.1546,0.1302,213.3659,1.1541,0.3216,0.6748,0.4033
93,-14062.6480,-1406.2648,0.1156,210.9871,1.1769,0.3224,0.6630,0.3983
94,-14023.8409,-1402.3841,0.1180,216.5102,1.1819,0.3180,0.6841,0.4000
95,-14314.0482,-1431.4048,0.1209,213.4553,1.1415,0.3234,0.6730,0.4000
96,-15405.1652,-1540.5165,0.1189,211.9933,1.1317,0.3218,0.6663,0.4033
97,-16305.3543,-1630.5354,0.1240,213.3956,1.0808,0.3243,0.6748,0.4033
98,-16881.0329,-1688.1033,0.1199,215.3150,1.0758,0.3217,0.6811,0.4033
