episode,total_reward,avg_reward_per_drone,avg_pdr,avg_delay_ms,avg_hop,avg_trust,avg_disconnect,avg_detection
51,-4767.3983,-476.7398,0.0972,243.1696,1.2753,0.2749,0.7863,0.1533
17,-8869.9512,-886.9951,0.0655,262.4152,1.1938,0.2485,0.8589,0.1467
52,-5676.3487,-567.6349,0.0851,249.4577,1.1371,0.2650,0.8096,0.1533
18,-6622.1174,-662.2117,0.0969,247.2277,1.0965,0.2693,0.8041,0.1683
53,-6609.6871,-660.9687,0.0723,257.4304,1.1422,0.2532,0.8400,0.1433
19,-6215.9382,-621.5938,0.1028,241.7963,1.1253,0.2769,0.7826,0.1567
54,-6680.8226,-668.0823,0.0722,256.3459,1.1878,0.2573,0.8352,0.1483
20,-4946.5837,-494.6584,0.0944,245.1868,1.0758,0.2714,0.7944,0.1533
55,-6214.6595,-621.4659,0.0869,248.8374,1.1687,0.2662,0.8074,0.1617
21,-5448.8879,-544.8888,0.1029,240.8445,1.1503,0.2770,0.7781,0.1600
56,-6537.9396,-653.7940,0.0836,250.9499,1.3341,0.2609,0.8156,0.1500
22,-6144.6717,-614.4672,0.0824,249.6646,1.2113,0.2686,0.8096,0.1617
57,-5425.2179,-542.5218,0.0769,254.2736,1.0802,0.2572,0.8278,0.1533
23,-7810.1476,-781.0148,0.1071,235.7349,1.1050,0.2777,0.7574,0.1483
58,-5916.5774,-591.6577,0.0979,242.8156,1.3057,0.2769,0.7852,0.1600
24,-6958.3312,-695.8331,0.0749,255.3184,1.0926,0.2593,0.8319,0.1483
59,-5784.6582,-578.4658,0.0847,248.0051,1.2134,0.2666,0.8033,0.1567
25,-6572.2540,-657.2254,0.0748,254.5611,1.1353,0.2580,0.8281,0.1517
60,-6283.6021,-628.3602,0.0507,266.5263,1.0980,0.2437,0.8722,0.1467
26,-7593.2435,-759.3243,0.0908,245.1378,1.1673,0.2692,0.7930,0.1433
61,-4918.8215,-491.8822,0.1025,240.5820,1.2230,0.2755,0.7770,0.1533
27,-6377.2683,-637.7268,0.1242,231.6964,1.1024,0.2874,0.7459,0.1517
62,-4999.8273,-499.9827,0.1030,242.7625,1.0870,0.2733,0.7867,0.1533
28,-6644.5875,-664.4588,0.0587,263.6898,1.1279,0.2471,0.8626,0.1467
63,-7436.7569,-743.6757,0.0941,245.5486,1.0907,0.2696,0.7959,0.1500
29,-7414.0579,-741.4058,0.1125,237.5370,1.0954,0.2756,0.7670,0.1467
64,-4806.1504,-480.6150,0.1231,233.2055,1.1222,0.2808,0.7522,0.1567
30,-5432.3484,-543.2348,0.1089,235.2427,1.1142,0.2867,0.7559,0.1650
65,-11660.4721,-1166.0472,0.0827,247.6079,1.1298,0.2630,0.8004,0.1433
31,-6483.0989,-648.3099,0.0815,247.9829,1.3636,0.2671,0.8019,0.1550
66,-5333.7241,-533.3724,0.1021,242.8415,1.2066,0.2692,0.7870,0.1500
32,-5287.4336,-528.7434,0.0860,249.3815,1.2045,0.2639,0.8096,0.1467
67,-7130.0126,-713.0013,0.0863,247.8545,1.1206,0.2650,0.8030,0.1500
33,-5516.2545,-551.6254,0.1084,238.0639,1.2316,0.2794,0.7681,0.1567
68,-4710.4788,-471.0479,0.1385,224.7722,1.0985,0.2960,0.7211,0.1517
34,-4578.7905,-457.8791,0.1219,232.1194,1.0937,0.2856,0.7470,0.1583
69,-7307.0069,-730.7007,0.0675,260.4082,1.1830,0.2494,0.8511,0.1433
35,-6223.5430,-622.3543,0.0829,249.6693,1.1434,0.2632,0.8100,0.1500
70,-7327.3449,-732.7345,0.0689,256.8004,1.2179,0.2571,0.8359,0.1483
36,-6368.5302,-636.8530,0.0931,246.9580,1.0646,0.2669,0.8019,0.1500
71,-5666.9019,-566.6902,0.0789,251.1146,1.2222,0.2644,0.8148,0.1550
37,-7388.6493,-738.8649,0.0751,256.3174,1.1295,0.2569,0.8359,0.1517
72,-5905.1770,-590.5177,0.1125,242.0637,1.1152,0.2709,0.7870,0.1517
38,-5334.3761,-533.4376,0.1043,238.5402,1.0567,0.2764,0.7689,0.1483
73,-7236.9610,-723.6961,0.0783,252.2047,1.1105,0.2601,0.8196,0.1500
39,-7650.9862,-765.0986,0.0667,258.2637,1.2684,0.2544,0.8415,0.1517
74,-4876.4429,-487.6443,0.1454,219.2307,1.1295,0.3069,0.6993,0.1583
40,-8242.4917,-824.2492,0.0789,250.7307,1.1241,0.2635,0.8130,0.1567
75,-5316.7186,-531.6719,0.1004,238.2060,1.2358,0.2829,0.7659,0.1633
41,-6153.4168,-615.3417,0.1051,235.3193,1.1606,0.2854,0.7552,0.1550
76,-5680.6476,-568.0648,0.0894,245.7520,1.1011,0.2714,0.7952,0.1550
42,-6423.9863,-642.3986,0.0810,249.6398,1.1697,0.2664,0.8093,0.1500
77,-8370.3236,-837.0324,0.0898,247.3929,1.2150,0.2634,0.8022,0.1450
43,-7028.4795,-702.8480,0.0718,257.4911,1.1580,0.2526,0.8400,0.1417
78,-6389.2955,-638.9296,0.0738,257.4748,1.1166,0.2544,0.8404,0.1500
44,-7580.8267,-758.0827,0.0829,249.6498,1.1333,0.2627,0.8096,0.1517
1,-8311.3315,-831.1332,0.1063,241.4757,1.1327,0.2773,0.7822,0.1550
2,-5711.1226,-571.1123,0.2030,195.5275,1.0717,0.3372,0.6163,0.1583
3,-7586.5522,-758.6552,0.0863,248.7437,1.2336,0.2636,0.8070,0.1467
4,-7282.5438,-728.2544,0.1378,223.2672,1.1041,0.2959,0.7141,0.1483
5,-7202.5327,-720.2533,0.1019,241.7250,1.1606,0.2735,0.7819,0.1483
79,-6150.7923,-615.0792,0.0751,256.9198,1.1452,0.2528,0.8385,0.1433
45,-6222.3418,-622.2342,0.0681,260.3300,1.1194,0.2517,0.8511,0.1433
6,-8245.5433,-824.5543,0.1231,232.0271,1.1384,0.2879,0.7474,0.1533
80,-4606.1732,-460.6173,0.1024,239.5432,1.1678,0.2775,0.7726,0.1550
46,-6573.9874,-657.3987,0.0845,251.2638,1.0847,0.2605,0.8174,0.1483
7,-6492.5710,-649.2571,0.1008,237.4389,1.1242,0.2852,0.7630,0.1700
81,-6171.2093,-617.1209,0.0817,250.0420,1.1825,0.2651,0.8111,0.1567
47,-7818.3847,-781.8385,0.0661,260.6150,1.1519,0.2503,0.8515,0.1483
82,-5861.1756,-586.1176,0.1473,222.5430,1.1294,0.2990,0.7144,0.1500
48,-5448.9524,-544.8952,0.0754,256.4426,1.0773,0.2557,0.8367,0.1483
83,-5352.7976,-535.2798,0.0963,247.6338,1.0928,0.2647,0.8056,0.1550
49,-5300.9403,-530.0940,0.1029,242.2954,1.0857,0.2751,0.7848,0.1617
84,-5701.2415,-570.1242,0.0690,257.6574,1.2171,0.2544,0.8396,0.1483
50,-5334.1228,-533.4123,0.1008,242.0711,1.0945,0.2721,0.7830,0.1533
85,-7210.6133,-721.0613,0.0945,242.5800,1.1014,0.2724,0.7833,0.1483
51,-5896.4996,-589.6500,0.0888,244.5249,1.1285,0.2708,0.7893,0.1483
86,-5269.8615,-526.9862,0.1330,226.0134,1.1804,0.2940,0.7244,0.1550
52,-5977.0515,-597.7052,0.0887,244.2446,1.3537,0.2694,0.7881,0.1517
87,-5037.4943,-503.7494,0.0783,252.6391,1.1285,0.2590,0.8211,0.1450
53,-7685.4553,-768.5455,0.0868,248.2369,1.1208,0.2668,0.8052,0.1550
88,-3856.5767,-385.6577,0.1328,229.9422,1.1349,0.2863,0.7415,0.1517
54,-8350.4330,-835.0433,0.0793,254.4283,1.1880,0.2603,0.8293,0.1550
89,-6904.4937,-690.4494,0.0608,260.6406,1.2680,0.2513,0.8500,0.1417
1,-7788.4561,-778.8456,0.0938,245.2675,1.1616,0.2657,0.7944,0.1433
2,-8320.9800,-832.0980,0.1249,227.7928,1.1751,0.2891,0.7296,0.1517
55,-4796.9958,-479.6996,0.0893,250.0032,1.1363,0.2656,0.8133,0.1600
3,-5575.4890,-557.5489,0.0965,243.2726,1.3245,0.2715,0.7867,0.1533
4,-4392.6765,-439.2677,0.1298,229.1414,1.2663,0.2882,0.7367,0.1600
5,-9150.4580,-915.0458,0.0906,244.9714,1.1772,0.2688,0.7919,0.1500
90,-5366.6646,-536.6665,0.1009,241.0084,1.1570,0.2761,0.7785,0.1550
6,-7367.0913,-736.7091,0.1032,244.1299,1.1623,0.2697,0.7930,0.1517
56,-6482.9279,-648.2928,0.1160,235.4965,1.0937,0.2795,0.7596,0.1517
91,-4863.5797,-486.3580,0.0955,244.1505,1.1468,0.2770,0.7904,0.1583
7,-6948.6127,-694.8613,0.0573,264.3274,1.0892,0.2471,0.8648,0.1483
57,-7478.3403,-747.8340,0.0735,254.0755,1.0868,0.2559,0.8259,0.1433
92,-6381.5970,-638.1597,0.0942,242.2833,1.1384,0.2749,0.7819,0.1567
8,-9399.8247,-939.9825,0.0758,256.6922,1.0658,0.2540,0.8378,0.1517
58,-8229.3335,-822.9333,0.0757,254.1826,1.1589,0.2593,0.8270,0.1533
93,-5645.4661,-564.5466,0.0960,241.1695,1.2502,0.2722,0.7774,0.1433
9,-8449.4096,-844.9410,0.1015,240.3672,1.0754,0.2771,0.7756,0.1567
59,-7887.1556,-788.7156,0.0732,254.9767,1.1265,0.2596,0.8296,0.1533
94,-7768.9118,-776.8912,0.1027,239.6769,1.1286,0.2775,0.7733,0.1583
10,-6318.7262,-631.8726,0.1066,240.3843,1.0514,0.2692,0.7778,0.1417
60,-5703.3448,-570.3345,0.0818,252.1126,1.0535,0.2603,0.8204,0.1533
95,-5938.5415,-593.8542,0.1012,242.3045,1.1776,0.2710,0.7841,0.1517
11,-9778.1331,-977.8133,0.0929,245.6821,1.1066,0.2684,0.7959,0.1517
61,-8832.5002,-883.2500,0.0844,246.7385,1.2279,0.2688,0.7974,0.1583
12,-7874.7027,-787.4703,0.0752,253.7018,1.0975,0.2599,0.8248,0.1517
96,-5802.6994,-580.2699,0.0882,248.8337,1.3271,0.2634,0.8078,0.1517
62,-7591.9992,-759.1999,0.0715,254.6545,1.2211,0.2596,0.8278,0.1517
13,-10289.9081,-1028.9908,0.0879,247.9304,1.0767,0.2653,0.8041,0.1517
97,-4922.8905,-492.2890,0.1028,239.1954,1.1251,0.2755,0.7711,0.1550
63,-7307.1635,-730.7163,0.0931,245.9462,1.0970,0.2663,0.7970,0.1533
14,-10219.7670,-1021.9767,0.1053,240.8840,1.0932,0.2747,0.7793,0.1550
98,-5506.1420,-550.6142,0.1123,232.9381,1.3986,0.2862,0.7470,0.1583
64,-6288.6992,-628.8699,0.0877,244.6299,1.2479,0.2739,0.7896,0.1617
15,-6550.0808,-655.0081,0.1106,235.1245,1.1283,0.2816,0.7563,0.1683
99,-6486.4665,-648.6466,0.0887,248.7940,1.1356,0.2639,0.8081,0.1533
65,-6319.4701,-631.9470,0.1060,238.9461,1.0837,0.2744,0.7711,0.1533
16,-8764.8145,-876.4814,0.0685,256.8086,1.3128,0.2558,0.8359,0.1450
100,-6499.0859,-649.9086,0.0969,242.2629,1.1615,0.2769,0.7826,0.1583
66,-4766.6576,-476.6658,0.0827,250.1850,1.4314,0.2648,0.8119,0.1600
17,-8490.5753,-849.0575,0.0899,248.6680,1.0844,0.2699,0.8081,0.1517
101,-4507.0294,-450.7029,0.1155,233.6533,1.1313,0.2873,0.7519,0.1567
67,-8181.0051,-818.1005,0.1093,238.6410,1.1435,0.2773,0.7711,0.1550
18,-6545.3373,-654.5337,0.0879,248.6378,1.1522,0.2667,0.8070,0.1517
102,-7314.7718,-731.4772,0.0677,258.5681,1.1667,0.2533,0.8433,0.1483
68,-5520.7872,-552.0787,0.1123,235.0238,1.1120,0.2818,0.7563,0.1617
19,-7761.3622,-776.1362,0.0885,245.4005,1.1109,0.2704,0.7933,0.1583
103,-5196.5263,-519.6526,0.1095,240.6602,1.1200,0.2760,0.7800,0.1533
69,-9045.1334,-904.5133,0.1094,236.9446,1.0877,0.2832,0.7637,0.1550
20,-8249.8518,-824.9852,0.0809,248.8389,1.1192,0.2640,0.8056,0.1467
104,-5493.7220,-549.3722,0.0899,243.7553,1.1563,0.2743,0.7867,0.1667
70,-5117.0153,-511.7015,0.1009,242.6494,1.1171,0.2748,0.7852,0.1600
21,-6181.7218,-618.1722,0.0762,252.6950,1.0742,0.2594,0.8207,0.1467
105,-6242.6674,-624.2667,0.0850,249.3012,1.1399,0.2630,0.8093,0.1500
71,-8243.5704,-824.3570,0.0685,257.7504,1.1776,0.2560,0.8400,0.1583
22,-4761.9177,-476.1918,0.1168,235.0258,1.2876,0.2867,0.7578,0.1600
106,-6342.7491,-634.2749,0.0904,247.1672,1.1801,0.2653,0.8015,0.1550
72,-7639.2038,-763.9204,0.0904,243.4724,1.1474,0.2783,0.7856,0.1583
23,-7104.1536,-710.4154,0.0902,245.3071,1.1025,0.2706,0.7933,0.1533
107,-6387.0611,-638.7061,0.1393,226.1593,1.2966,0.2950,0.7274,0.1567
73,-5634.5702,-563.4570,0.1027,241.2074,1.0968,0.2733,0.7800,0.1650
24,-5151.6181,-515.1618,0.1181,232.7183,1.1439,0.2897,0.7481,0.1650
1,-6867.6034,-686.7603,0.1674,209.1045,1.0791,0.3136,0.6630,0.1533
2,-6257.3380,-625.7338,0.1038,242.9224,1.1875,0.2727,0.7878,0.1567
3,-7891.5277,-789.1528,0.0926,249.6549,1.1160,0.2609,0.8130,0.1500
4,-6978.2455,-697.8245,0.0980,244.8190,1.1215,0.2733,0.7941,0.1667
5,-7509.9194,-750.9919,0.1183,238.2037,1.0583,0.2761,0.7722,0.1500
108,-8335.1624,-833.5162,0.0756,254.7994,1.1804,0.2562,0.8296,0.1483
74,-6980.4823,-698.0482,0.0761,251.8150,1.1408,0.2635,0.8170,0.1550
25,-12057.8648,-1205.7865,0.1286,227.3920,1.1270,0.2924,0.7289,0.1517
6,-12523.0024,-1252.3002,0.0827,251.0703,1.0734,0.2595,0.8159,0.1483
109,-6008.8574,-600.8857,0.1119,236.0410,1.1261,0.2760,0.7607,0.1517
75,-6347.9674,-634.7967,0.1009,241.6998,1.0701,0.2706,0.7815,0.1450
26,-5407.7973,-540.7797,0.1049,241.9545,1.2319,0.2749,0.7837,0.1500
7,-7518.4026,-751.8403,0.1209,233.3009,1.1159,0.2856,0.7519,0.1650
110,-8613.5555,-861.3555,0.1204,231.9320,1.1057,0.2872,0.7456,0.1550
76,-5371.7587,-537.1759,0.1194,237.4376,1.0844,0.2815,0.7693,0.1517
27,-6242.1195,-624.2119,0.0953,245.1503,1.1291,0.2700,0.7944,0.1550
8,-7692.3446,-769.2345,0.0870,249.1464,1.1333,0.2636,0.8089,0.1467
111,-5236.8962,-523.6896,0.0768,251.3230,1.4002,0.2654,0.8148,0.1633
77,-9278.9041,-927.8904,0.0870,249.3868,1.0779,0.2649,0.8100,0.1583
28,-6781.2603,-678.1260,0.0804,248.1578,1.2355,0.2679,0.8022,0.1567
9,-6256.4062,-625.6406,0.0973,246.5668,1.0856,0.2665,0.8015,0.1450
112,-4442.8666,-444.2867,0.1361,226.1716,1.1701,0.2935,0.7259,0.1533
78,-5683.2572,-568.3257,0.0918,244.8890,1.2278,0.2726,0.7922,0.1600
29,-7437.3714,-743.7371,0.1240,228.8104,1.1200,0.2908,0.7337,0.1583
10,-11416.5409,-1141.6541,0.1067,238.0773,1.0970,0.2755,0.7678,0.1500
113,-4950.2272,-495.0227,0.1381,221.8027,1.1281,0.3012,0.7081,0.1567
79,-7055.5784,-705.5578,0.0888,243.9813,1.1600,0.2725,0.7870,0.1583
30,-7360.1392,-736.0139,0.0725,255.1488,1.1969,0.2575,0.8296,0.1517
11,-9197.1364,-919.7136,0.0995,243.4038,1.0923,0.2684,0.7881,0.1550
114,-5859.9370,-585.9937,0.1046,240.0886,1.0909,0.2785,0.7756,0.1617
31,-7717.9240,-771.7924,0.0954,244.9609,1.1191,0.2709,0.7933,0.1567
80,-5152.9078,-515.2908,0.1069,234.7586,1.1814,0.2842,0.7530,0.1600
12,-10143.9312,-1014.3931,0.0873,249.1284,1.1045,0.2632,0.8089,0.1517
115,-5650.8812,-565.0881,0.0977,239.9576,1.1028,0.2727,0.7726,0.1550
32,-6320.1871,-632.0187,0.1085,237.3614,1.0828,0.2773,0.7652,0.1500
81,-6901.8372,-690.1837,0.0960,241.0226,1.1661,0.2799,0.7767,0.1733
13,-7249.7665,-724.9766,0.1003,244.8870,1.1187,0.2679,0.7948,0.1533
116,-7162.7946,-716.2795,0.0791,252.2217,1.1342,0.2640,0.8196,0.1467
33,-5658.6813,-565.8681,0.0840,251.3480,1.3847,0.2608,0.8174,0.1500
82,-8681.9114,-868.1911,0.0952,240.6524,1.1368,0.2795,0.7748,0.1600
14,-7150.8103,-715.0810,0.0912,241.7265,1.3430,0.2806,0.7781,0.1700
117,-6032.9046,-603.2905,0.1025,239.5680,1.2649,0.2797,0.7726,0.1600
34,-6812.9941,-681.2994,0.0711,258.1343,1.0920,0.2540,0.8426,0.1500
83,-7140.8494,-714.0849,0.0939,244.4910,1.1676,0.2749,0.7911,0.1667
15,-6434.2759,-643.4276,0.0876,249.4057,1.1329,0.2662,0.8104,0.1533
118,-6742.3178,-674.2318,0.0887,245.6629,1.4227,0.2662,0.7944,0.1450
35,-7496.6586,-749.6659,0.0960,246.3168,1.0964,0.2682,0.7996,0.1550
84,-5796.1385,-579.6138,0.1021,240.6962,1.2405,0.2803,0.7774,0.1533
16,-7374.5234,-737.4523,0.0841,249.7550,1.1604,0.2669,0.8107,0.1617
119,-6060.5225,-606.0522,0.0971,243.3564,1.2511,0.2714,0.7874,0.1533
36,-7831.5241,-783.1524,0.1006,243.7099,1.1551,0.2712,0.7900,0.1567
85,-7341.5982,-734.1598,0.1061,236.2684,1.1749,0.2780,0.7593,0.1567
17,-7455.0781,-745.5078,0.0867,246.9920,1.1224,0.2663,0.7993,0.1517
120,-5903.1310,-590.3131,0.0971,245.2500,1.1414,0.2655,0.7956,0.1483
37,-6747.1965,-674.7196,0.0786,253.8457,1.1457,0.2599,0.8263,0.1567
86,-5467.4596,-546.7460,0.0834,248.0933,1.1363,0.2635,0.8030,0.1483
121,-5204.9534,-520.4953,0.1149,236.7940,1.1664,0.2789,0.7648,0.1550
18,-8290.9313,-829.0931,0.1139,236.1989,1.1088,0.2838,0.7622,0.1533
38,-7053.7716,-705.3772,0.0929,247.1502,1.0996,0.2681,0.8022,0.1667
87,-6286.8911,-628.6891,0.1355,221.3650,1.0800,0.3047,0.7048,0.1633
122,-5066.4319,-506.6432,0.1222,229.1790,1.1109,0.2899,0.7344,0.1583
19,-5391.0215,-539.1021,0.1179,231.8653,1.1964,0.2834,0.7444,0.1467
39,-6517.4839,-651.7484,0.0914,240.5727,1.2485,0.2765,0.7730,0.1600
88,-6648.5411,-664.8541,0.0881,250.9003,1.1146,0.2590,0.8170,0.1483
123,-8550.3376,-855.0338,0.0790,251.6502,1.1526,0.2607,0.8170,0.1483
40,-4538.8633,-453.8863,0.1155,233.5776,1.2809,0.2876,0.7511,0.1583
20,-9538.3907,-953.8391,0.0807,249.6564,1.1203,0.2657,0.8093,0.1500
89,-3361.2519,-336.1252,0.1258,236.4000,1.1242,0.2824,0.7670,0.1550
124,-7905.7922,-790.5792,0.0952,244.4559,1.1675,0.2685,0.7911,0.1483
41,-7429.4433,-742.9443,0.0731,255.7662,1.1274,0.2582,0.8330,0.1583
90,-5532.1920,-553.2192,0.0872,250.1258,1.1767,0.2662,0.8133,0.1533
21,-6684.4292,-668.4429,0.0847,247.0222,1.4988,0.2691,0.7985,0.1567
125,-5477.3892,-547.7389,0.0812,252.8650,1.1296,0.2591,0.8230,0.1450
42,-6723.6969,-672.3697,0.1040,241.4789,1.0761,0.2714,0.7815,0.1533
91,-6103.8782,-610.3878,0.0716,254.5814,1.1186,0.2567,0.8274,0.1467
22,-6800.4962,-680.0496,0.0977,241.6319,1.0995,0.2724,0.7800,0.1583
126,-4201.3052,-420.1305,0.1283,228.9252,1.1289,0.2964,0.7352,0.1583
43,-5628.1854,-562.8185,0.0666,259.3425,1.1755,0.2527,0.8463,0.1517
92,-6576.2683,-657.6268,0.1032,242.2315,1.0993,0.2713,0.7844,0.1583
23,-5474.4081,-547.4408,0.1041,239.5210,1.1063,0.2761,0.7733,0.1483
127,-5734.9289,-573.4929,0.1252,229.2432,1.1503,0.2953,0.7359,0.1617
44,-8986.5817,-898.6582,0.0942,246.3975,1.0918,0.2714,0.7996,0.1517
93,-5673.1838,-567.3184,0.0714,254.8756,1.2635,0.2594,0.8285,0.1500
24,-5451.0838,-545.1084,0.1020,241.3998,1.1217,0.2759,0.7804,0.1500
128,-5099.8221,-509.9822,0.1559,215.6759,1.1253,0.3133,0.6874,0.1600
45,-6240.6491,-624.0649,0.1126,235.5168,1.2063,0.2875,0.7585,0.1633
94,-7022.2243,-702.2224,0.1109,235.0383,1.1065,0.2842,0.7559,0.1533
25,-6923.3018,-692.3302,0.0840,247.6316,1.1102,0.2677,0.8015,0.1533
129,-6844.5688,-684.4569,0.0834,247.4247,1.2085,0.2687,0.8004,0.1600
46,-6130.4994,-613.0499,0.1239,232.2666,1.1586,0.2893,0.7485,0.1550
95,-7016.8061,-701.6806,0.1132,233.1899,1.1001,0.2887,0.7485,0.1533
130,-5589.7844,-558.9784,0.0943,243.3642,1.1187,0.2717,0.7863,0.1550
26,-6320.1439,-632.0144,0.0932,247.7556,1.0904,0.2655,0.8052,0.1600
47,-6442.0618,-644.2062,0.0726,253.3522,1.1238,0.2612,0.8222,0.1617
96,-6639.4279,-663.9428,0.0755,253.4466,1.2455,0.2590,0.8237,0.1467
131,-5740.1713,-574.0171,0.0909,246.6994,1.0867,0.2665,0.8000,0.1450
27,-7758.1486,-775.8149,0.0768,254.3936,1.0860,0.2585,0.8281,0.1533
48,-6719.2769,-671.9277,0.1163,234.0957,1.1059,0.2828,0.7537,0.1550
97,-5491.6756,-549.1676,0.1273,226.3827,1.1710,0.2936,0.7237,0.1517
132,-8033.4137,-803.3414,0.0840,252.4140,1.1151,0.2594,0.8222,0.1550
28,-5964.6629,-596.4663,0.0948,244.8891,1.0624,0.2713,0.7930,0.1583
49,-9188.8289,-918.8829,0.0651,259.5567,1.1896,0.2511,0.8467,0.1450
98,-5322.7774,-532.2777,0.1135,236.2100,1.0944,0.2860,0.7622,0.1600
133,-4795.1951,-479.5195,0.1012,242.2775,1.1280,0.2742,0.7841,0.1533
29,-6596.4269,-659.6427,0.0766,251.8290,1.1721,0.2677,0.8170,0.1683
50,-4929.5735,-492.9574,0.1113,234.0268,1.2553,0.2919,0.7515,0.1717
99,-7338.8416,-733.8842,0.0991,240.3377,1.1502,0.2734,0.7748,0.1567
134,-5237.4746,-523.7475,0.1011,241.4346,1.1764,0.2787,0.7804,0.1583
51,-5618.6490,-561.8649,0.0956,242.8745,1.1587,0.2770,0.7848,0.1650
100,-5304.2212,-530.4221,0.1049,236.0280,1.4812,0.2924,0.7581,0.1767
30,-4601.8496,-460.1850,0.1075,236.2939,1.1146,0.2851,0.7604,0.1550
135,-6288.3303,-628.8330,0.1025,237.7401,1.1286,0.2803,0.7648,0.1583
52,-7644.1513,-764.4151,0.0739,253.1527,1.1484,0.2603,0.8219,0.1500
101,-5977.7160,-597.7716,0.0948,242.2076,1.3291,0.2749,0.7811,0.1600
31,-5766.8990,-576.6899,0.1080,236.9437,1.1253,0.2853,0.7633,0.1500
